"主管機關","地區","熱點名稱","地址","緯度","經度"
"臺中市政府","臺中市","臺中市立圖書館大雅分館","428臺中市大雅區雅潭路四段800號","24.2217930","120.6502650"
"臺中市政府","臺中市","萊爾富便利商店大雅雅潭路中潭店(公話)","428臺中市大雅區雅潭路四段86號","24.2159250","120.6674990"
"臺中市政府","臺中市","全家便利商店大雅雅環路雅環店(公話)","428臺中市大雅區雅環路二段1號(公話)","24.2242310","120.6534920"
"臺中市政府","臺中市","臺中市大雅區戶政事務所","428臺中市大雅區雅環路二段299號2樓","24.2291920","120.6484060"
"臺中市政府","臺中市","臺中市大雅區公所","428臺中市大雅區雅環路二段301號","24.2291590","120.6479070"
"臺中市政府","臺中市","臺中市大雅區公所","428臺中市大雅區雅環路二段301號","24.2291100","120.6477680"
"臺中市政府","臺中市","統一超商大雅雅環路環雅店(公話)","428臺中市大雅區雅環路二段320號","24.2294040","120.6478540"
"臺中市政府","臺中市","臺中市大雅區圖書館","428臺中市大雅區雅環路四段800號","24.2217740","120.6502040"
"臺中市政府","臺中市","臺中市神岡區圖書館","429臺中市神岡區中山路1460號","24.2591780","120.6610050"
"臺中市政府","臺中市","臺中市立圖書館神岡分館","429臺中市神岡區中山路1460號","24.2590450","120.6609490"
"臺中市政府","臺中市","統一超商神岡中山路倍沅店(公話)","429臺中市神岡區中山路473號1樓","24.2468340","120.6868600"
"臺中市政府","臺中市","全家便利商店神岡中山路陞灃店(公話)","429臺中市神岡區中山路517號","24.2465150","120.6854620"
"臺中市政府","臺中市","統一超商神岡中山路社口店(公話)","429臺中市神岡區中山路736號","24.2482400","120.6804000"
"臺中市政府","臺中市","全家便利商店神岡中山路加油店(公話)","429臺中市神岡區中山路88號(公話)","24.2487643","120.6963283"
"臺中市政府","臺中市","統一超商神岡中正路神寶店(公話)","429臺中市神岡區中正路100號","24.2586010","120.6561370"
"臺中市政府","臺中市","統一超商神岡五權路豐洲店(公話)","429臺中市神岡區五權路63號","24.2579040","120.7118420"
"臺中市政府","臺中市","統一超商神岡國豐路神洲店(公話)","429臺中市神岡區國豐路一段88號","24.2754880","120.7064630"
"臺中市政府","臺中市","全家便利商店神岡大漢街大漢店(公話)","429臺中市神岡區大漢街72號","24.2528910","120.6984480"
"交通部","臺中市","神岡岸裡郵局","429臺中市神岡區岸裡村中山路49號","24.2486160","120.6979340"
"臺中市政府","臺中市","統一超商神岡承德路栗豐店(公話)","429臺中市神岡區承德路219號","24.2354810","120.6987010"
"臺中市政府","臺中市","全家便利商店神岡昌平路新社口店(公話)","429臺中市神岡區昌平路五段289號","24.2436660","120.6826230"
"臺中市政府","臺中市","臺中潭雅神綠園道6.6K-土地公休息站(燈桿)","429臺中市神岡區潭雅神綠園道與神岡路口","24.2558560","120.6565760"
"交通部","臺中市","神岡社口郵局","429臺中市神岡區社口村中山路611號","24.2471160","120.6819020"
"臺中市政府","臺中市","臺中市神岡區戶政事務所","429臺中市神岡區神岡路121-1號","24.2565430","120.6587290"
"臺中市政府","臺中市","臺中市神岡區衛生所","429臺中市神岡區神岡路2號","24.2581690","120.6628320"
"臺中市政府","臺中市","臺中市神岡區公所","429臺中市神岡區神岡路30號","24.2579470","120.6614240"
"交通部","臺中市","神岡郵局","429臺中市神岡區神岡路4號","24.2582300","120.6635550"
"臺中市政府","臺中市","統一超商神岡神清路鑫和睦店(公話)","429臺中市神岡區神清路266號","24.2708820","120.6574610"
"交通部","臺中市","神岡圳堵郵局","429臺中市神岡區神清路273號","24.2713160","120.6565390"
"交通部","臺中市","神岡豐洲郵局","429臺中市神岡區豐洲路359號","24.2608350","120.7062850"
"臺中市政府","臺中市","統一超商神岡豐洲路奇晉店(公話)","429臺中市神岡區豐洲路469號","24.2615820","120.7044240"
"臺中市政府","臺中市","全家便利商店大肚大德三街高山店(公話)","432臺中市大肚區大德三街38號","24.1564630","120.5399990"
"臺中市政府","臺中市","臺中市大肚區圖書館","432臺中市大肚區大德六街30號","24.1537350","120.5411110"
"交通部","臺中市","臺鐵局大肚站候車室","432臺中市大肚區平和街121號","24.1540200","120.5425560"
"臺中市政府","臺中市","統一超商大肚沙田路王田店(公話)","432臺中市大肚區沙田路一段386號","24.1224880","120.5670570"
"臺中市政府","臺中市","統一超商大肚沙田路一勝店(公話)","432臺中市大肚區沙田路一段432號-1","24.1232520","120.5651810"
"臺中市政府","臺中市","統一超商大肚沙田路豐肚店(公話)","432臺中市大肚區沙田路一段916號","24.1343200","120.5539000"
"臺中市政府","臺中市","統一超商大肚沙田路親旺店(公話)","432臺中市大肚區沙田路一段929號","24.1321540","120.5538890"
"臺中市政府","臺中市","臺中市大肚區戶政事務所","432臺中市大肚區沙田路三段38-1號","24.1549860","120.5445800"
"臺中市政府","臺中市","統一超商大肚沙田路台紙店(公話)","432臺中市大肚區沙田路二段645號","24.1510460","120.5451660"
"臺中市政府","臺中市","臺中市大肚區公所","432臺中市大肚區沙田路二段646號","24.1511250","120.5456360"
"交通部","臺中市","大肚郵局","432臺中市大肚區沙田路二段666號","24.1512378","120.5453278"
"臺中市政府","臺中市","統一超商大肚沙田路大肚店(公話)","432臺中市大肚區沙田路二段740號","24.1532380","120.5447890"
"臺中市政府","臺中市","全家便利商店大肚沙田路火車頭店(公話)","432臺中市大肚區沙田路二段771號","24.1542520","120.5442690"
"交通部","臺中市","大肚福山郵局","432臺中市大肚區福山村沙田路一段564-5號","24.1175480","120.5797260"
"交通部","臺中市","臺鐵局追分站候車室","432臺中市大肚區追分街13號","24.1205800","120.5701120"
"臺中市政府","臺中市","統一超商大肚遊園路蔗園店(公話)","432臺中市大肚區遊園路一段143號","24.1670300","120.5779760"
"交通部","臺中市","公路總局臺中區監理所","432臺中市大肚區遊園路一段2號","24.1551060","120.5732580"
"交通部","臺中市","公路總局臺中區監理所第二辦公室","432臺中市大肚區遊園路一段2號","24.1568790","120.5729290"
"臺中市政府","臺中市","全家便利商店大肚遊園路瑞功店(公話)","432臺中市大肚區遊園路一段71號","24.1601990","120.5745460"
"臺中市政府","臺中市","統一超商大肚遊園路遊園店(公話)","432臺中市大肚區遊園路二段146號","24.1719480","120.5803810"
"臺中市政府","臺中市","全家便利商店大肚遊園路台蔗店(公話)","432臺中市大肚區遊園路二段2號","24.1688790","120.5791420"
"交通部","臺中市","大肚蔗部郵局","432臺中市大肚區遊園路二段65、67號","24.1703890","120.5795890"
"臺中市政府","臺中市","臺中市大肚區衛生所","432臺中市大肚區頂街里榮華街1號","24.1551040","120.5447320"
"交通部","臺中市","沙鹿郵局","433臺中市沙鹿區中山路341號","24.2392670","120.5598710"
"財政部","臺中市","第一商業銀行(沙鹿分行)","433臺中市沙鹿區中山路355號","24.2395712","120.5599635"
"財政部","臺中市","臺灣土地銀行沙鹿分行","433臺中市沙鹿區中山路407號","24.2415510","120.5604600"
"勞動部","臺中市","勞動部勞動力發展署中彰投分署沙鹿就業中心4F","433臺中市沙鹿區中山路493號","24.2464560","120.5621730"
"勞動部","臺中市","勞動部勞動力發展署中彰投分署沙鹿就業中心洽公櫃台","433臺中市沙鹿區中山路493號","24.2462390","120.5621940"
"財政部","臺中市","兆豐國際商銀沙鹿分行","433臺中市沙鹿區中山路533號","24.2486720","120.5640830"
"臺中市政府","臺中市","臺中市沙鹿區勞工服務中心","433臺中市沙鹿區中山路658號","24.2573010","120.5703340"
"臺中市政府","臺中市","統一超商沙鹿中山路丹聯店(公話)","433臺中市沙鹿區中山路田尾巷3號","24.2503640","120.5656200"
"臺中市政府","臺中市","全家便利商店沙鹿中正街車站店(公話)","433臺中市沙鹿區中正街48號","24.2364250","120.5597180"
"交通部","臺中市","臺鐵局沙鹿站候車室","433臺中市沙鹿區中正街94號","24.2370140","120.5575340"
"交通部","臺中市","臺中航空站","433臺中市沙鹿區中清路42號","24.2552610","120.6004200"
"臺中市政府","臺中市","全家便利商店沙鹿中清路飛航店(公話)","433臺中市沙鹿區中清路43號之52","24.2575820","120.6007310"
"臺中市政府","臺中市","統一超商沙鹿中清路清泉崗店(公話)","433臺中市沙鹿區中清路六段259號","24.2463660","120.6082310"
"交通部","臺中市","臺中航空站國際航廈1樓-2(暫停使用修繕中)","433臺中市沙鹿區中航路一段168號","24.2544190","120.5994990"
"臺中市政府","臺中市","萊爾富便利商店沙鹿中航路弘光店(公話)","433臺中市沙鹿區中航路一段310號","24.2584680","120.6014850"
"臺中市政府","臺中市","全家便利商店沙鹿北勢東路弘光店(公話)","433臺中市沙鹿區北勢東路263號","24.2153530","120.5798260"
"臺中市政府","臺中市","統一超商沙鹿北勢東路鹿維店(公話)","433臺中市沙鹿區北勢東路330號","24.2151950","120.5800060"
"臺中市政府","臺中市","統一超商沙鹿北勢東路北勢東店(公話)","433臺中市沙鹿區北勢東路507號之8","24.2248400","120.5764030"
"臺中市政府","臺中市","統一超商沙鹿北勢東路頂尖店(公話)","433臺中市沙鹿區北勢東路617號1樓","24.2291140","120.5735610"
"臺中市政府","臺中市","全家便利商店沙鹿北勢東路北勢東店(公話)","433臺中市沙鹿區北勢東路646號","24.2293610","120.5737370"
"經濟部","臺中市","自來水公司沙鹿營運所","433臺中市沙鹿區北勢東路829號","24.2294840","120.5690800"
"交通部","臺中市","沙鹿北勢郵局","433臺中市沙鹿區北勢里東晉路253號","24.2230210","120.5702950"
"臺中市政府","臺中市","臺中市沙鹿區公所","433臺中市沙鹿區北勢里鎮政路8號","24.2333760","120.5661880"
"臺中市政府","臺中市","臺中市沙鹿區公所調解會","433臺中市沙鹿區北勢里鎮政路8號","24.2335420","120.5662820"
"臺中市政府","臺中市","統一超商沙鹿南陽路鎮揚店(公話)","433臺中市沙鹿區南陽路439號(公話)","24.2162840","120.5711425"
"臺中市政府","臺中市","臺中市公車靜宜大學站","433臺中市沙鹿區台灣大道七段223號","24.2262400","120.5766970"
"臺中市政府","臺中市","統一超商沙鹿向上路鹿興店(公話)","433臺中市沙鹿區向上路七段1號","24.2119010","120.5570390"
"臺中市政府","臺中市","臺中市巨業客運沙鹿站(公話)","433臺中市沙鹿區和平街2號","24.2379290","120.5610990"
"臺中市政府","臺中市","統一超商沙鹿四平街鹿心店(公話)","433臺中市沙鹿區四平街56號之1","24.2316320","120.5590360"
"臺中市政府","臺中市","全家便利商店沙鹿屏西路正德店(公話)","433臺中市沙鹿區屏西路98號","24.2072980","120.5683280"
